Shipment#,IndexDate,Month,Year,Date(Period),CarrierRef,EnglishOrigin,EnglishDestination,Route,GCD,CO2,CO2Metric,Density,CDCTrafficRating,CDCDensityRating,CDCEfficiencyRating,RDCTrafficRating,RDCDensityRating,RDCEfficiencyRating,RouteTrafficRating,RouteDensityRating,RouteEfficiencyRating
985,10-17-2013,10,2013,141564/2013,Carrier12,Shanghai CDC,Qingdao RDC,"Shanghai CDC , Qingdao RDC",742.2,166.5671713,0.22098591,170.4525008,5,4,3,2,2,2,2,2,5
986,10-17-2013,10,2013,141564/2013,Carrier02,Hefei CDC,Hohhot RDC,"Hefei CDC , Hohhot RDC",1118.6,16.49087023,0.189005376,230.7692308,1,5,1,4,3,3,1,2,3
987,10-17-2013,10,2013,141564/2013,Carrier08,Huiyang CDC,Xian RDC,"Huiyang CDC , Xian RDC",1383.2,249.7784884,0.352695641,118.9591078,4,1,2,2,2,5,2,1,4
988,10-17-2013,10,2013,141564/2013,Carrier08,Shanghai CDC,Zhengzhou RDC,"Shanghai CDC , Zhengzhou RDC",820.7,114.7652482,0.215082819,169.3125,5,4,3,2,2,5,3,2,5
989,10-18-2013,10,2013,141565/2013,Carrier02,Beijing CDC,Hohhot RDC,"Beijing CDC , Hohhot RDC",398.9,53.22508027,0.289196827,130.5915652,3,3,5,4,3,3,3,1,4
990,10-18-2013,10,2013,141565/2013,Carrier07,Huiyang CDC,Fuzhou RDC,"Huiyang CDC , Fuzhou RDC",602.1,323.4766554,0.310658961,127.2819607,4,1,2,4,4,5,3,1,4
991,10-18-2013,10,2013,141565/2013,Carrier06,Shanghai CDC,Nanjing RDC,"Shanghai CDC , Nanjing RDC",278.7,51.08149172,0.304459908,122.4821974,5,4,3,2,2,2,5,1,4
992,10-18-2013,10,2013,141565/2013,Carrier08,Shenzhen CDC,Urumqi RDC,"Shenzhen CDC , Urumqi RDC",3364.475338,100.05,0.819409148,164.4358858,2,3,4,2,2,5,1,2,3
993,10-18-2013,10,2013,141565/2013,Carrier08,Hefei CDC,Chongqing RDC,"Hefei CDC , Chongqing RDC",568.1853429,1.76,1.318119483,217.5925926,1,5,1,4,4,5,1,3,1
994,10-18-2013,10,2013,141565/2013,Carrier07,Huiyang CDC,Xiamen RDC,"Huiyang CDC , Xiamen RDC",413.6,148.2127693,0.321750281,126.2893752,4,1,2,2,2,5,2,1,4
995,10-19-2013,10,2013,141566/2013,Carrier06,Shanghai CDC,Nanjing RDC,"Shanghai CDC , Nanjing RDC",278.7,0.286124476,0.342213223,107.1428571,5,4,3,2,2,2,5,1,4
996,10-19-2013,10,2013,141566/2013,Carrier08,Beijing CDC,Nanchang RDC,"Beijing CDC , Nanchang RDC",1263.8,41.91679055,0.329694491,108.992416,3,3,5,2,2,2,2,1,5
997,10-19-2013,10,2013,141566/2013,Carrier06,Shanghai CDC,Hefei RDC,"Shanghai CDC , Hefei RDC",413.4,13.90787715,0.30864829,121.1111111,5,4,3,4,3,3,3,1,4
998,10-19-2013,10,2013,141566/2013,Carrier06,Shanghai CDC,Nanjing RDC,"Shanghai CDC , Nanjing RDC",278.7,2.594347244,0.23248614,161.4516129,5,4,3,2,2,2,5,1,4
999,10-20-2013,10,2013,141567/2013,Carrier11,Beijing CDC,Zhengzhou RDC,"Beijing CDC , Zhengzhou RDC",627.4,29.36975074,0.279507068,130.9460516,3,3,5,2,2,5,3,1,4
1000,10-20-2013,10,2013,141567/2013,Carrier06,Shanghai CDC,Nanjing RDC,"Shanghai CDC , Nanjing RDC",278.7,39.17026819,0.265251862,141.0702875,5,4,3,2,2,2,5,1,4
1001,10-20-2013,10,2013,141567/2013,Carrier07,Huiyang CDC,Guiyang RDC,"Huiyang CDC , Guiyang RDC",884,149.296037,0.368105753,122.8709159,4,1,2,4,4,5,1,1,4
1002,10-21-2013,10,2013,141568/2013,Carrier08,Shenzhen CDC,Fuzhou RDC,"Shenzhen CDC , Fuzhou RDC",671.5,58.32237391,0.238086267,165.9690628,2,3,4,4,4,5,1,1,4
1003,10-21-2013,10,2013,141568/2013,Carrier09,Huiyang CDC,Guangzhou RDC,"Huiyang CDC , Guangzhou RDC",99.9,0.000900346,0,0,4,1,2,4,4,5,5,1,3
1004,10-21-2013,10,2013,141568/2013,Carrier07,Huiyang CDC,Kunming RDC,"Huiyang CDC , Kunming RDC",1205.6,171.6535671,0.385854196,104.0022548,4,1,2,4,3,3,3,2,4
1005,10-21-2013,10,2013,141568/2013,Carrier08,Shenzhen CDC,Kunming RDC,"Shenzhen CDC , Kunming RDC",1140.7,123.0537088,0.244283538,166.0150376,2,3,4,4,3,3,1,2,4
1006,10-21-2013,10,2013,141568/2013,Carrier08,Shanghai CDC,Xian RDC,"Shanghai CDC , Xian RDC",1238.3,10.55834339,0.13121703,275.3389831,5,4,3,2,2,5,3,2,5
1007,10-22-2013,10,2013,141569/2013,Carrier06,Huiyang CDC,Hangzhou RDC,"Huiyang CDC , Hangzhou RDC",1000.8,116.3692458,0.265762079,150.4022001,4,1,2,4,3,3,2,1,4
1008,10-22-2013,10,2013,141569/2013,Carrier02,Huiyang CDC,Hohhot RDC,"Huiyang CDC , Hohhot RDC",2009.1,7.882353296,0.080506546,133.1502732,4,1,2,4,3,3,1,1,5
1009,10-22-2013,10,2013,141569/2013,Carrier08,Shanghai CDC,Guiyang RDC,"Shanghai CDC , Guiyang RDC",1547,406.9302348,0.220752911,171.6232176,5,4,3,4,4,5,2,2,4
1010,10-23-2013,10,2013,141570/2013,Carrier04,Chengdu CDC,Guangdong RDC,"Chengdu CDC , Guangdong RDC",1351.191666,138.51,0.987567565,262.9179331,2,3,3,4,4,5,1,3,2
1011,10-23-2013,10,2013,141570/2013,Carrier04,Chengdu CDC,Changchun RDC,"Chengdu CDC , Changchun RDC",2381.661779,364.53,0.884722527,262.9179331,2,3,3,4,4,5,1,3,2
1012,10-23-2013,10,2013,141570/2013,Carrier08,Beijing CDC,Guangzhou RDC,"Beijing CDC , Guangzhou RDC",1899.1,17.29085914,0.223704299,160.8695652,3,3,5,4,4,5,3,1,4
1013,10-23-2013,10,2013,141570/2013,Carrier08,Shanghai CDC,Chengdu RDC,"Shanghai CDC , Chengdu RDC",1688.6,147.3038673,0.18349281,203.951094,5,4,3,4,4,5,3,2,4
1014,10-23-2013,10,2013,141570/2013,Carrier06,Shanghai CDC,Hangzhou RDC,"Shanghai CDC , Hangzhou RDC",178.7,44.69926549,0.199701241,194.4651452,5,4,3,4,3,3,4,1,2
1015,10-23-2013,10,2013,141570/2013,Carrier08,Shenzhen CDC,Hainan RDC,"Shenzhen CDC , Hainan RDC",473.1900575,70.05,1.480377681,160.2050625,2,3,4,4,4,5,1,2,1
1016,10-23-2013,10,2013,141570/2013,Carrier08,Shenzhen CDC,Beijing RDC,"Shenzhen CDC , Beijing RDC",1941.7,527.8035908,0.226521257,160.2136182,2,3,4,4,4,5,3,2,4
1017,10-23-2013,10,2013,141570/2013,Carrier08,Shanghai CDC,Zhengzhou RDC,"Shanghai CDC , Zhengzhou RDC",820.7,164.0363783,0.214307339,169.9435131,5,4,3,2,2,5,3,2,5
1018,10-23-2013,10,2013,141570/2013,Carrier08,Beijing CDC,Guangdong RDC,"Beijing CDC , Guangdong RDC",1933.6,1144.55295,0.271566698,129.074436,3,3,5,4,4,5,3,2,4
1019,10-23-2013,10,2013,141570/2013,Carrier08,Beijing CDC,Shenyang RDC,"Beijing CDC , Shenyang RDC",641.3,1327.978125,0.28911936,122.9706064,3,3,5,2,2,5,3,1,4
1020,10-23-2013,10,2013,141570/2013,Carrier08,Beijing CDC,Harbin RDC,"Beijing CDC , Harbin RDC",1057.4,207.2443622,0.314577379,118.583936,3,3,5,4,3,3,2,1,4
1021,10-24-2013,10,2013,141571/2013,Carrier09,Huiyang CDC,Guangzhou RDC,"Huiyang CDC , Guangzhou RDC",99.9,150.4119552,0.338449215,141.1940204,4,1,2,4,4,5,5,1,3
1022,10-24-2013,10,2013,141571/2013,Carrier12,Shanghai CDC,Qingdao RDC,"Shanghai CDC , Qingdao RDC",742.2,1505.74005,0.235023114,160.1450781,5,4,3,2,2,2,2,2,5
1023,10-24-2013,10,2013,141571/2013,Carrier07,Huiyang CDC,Nanning RDC,"Huiyang CDC , Nanning RDC",636.6,44.09936732,0.26422029,140.9569892,4,1,2,2,2,2,2,1,4
1024,10-25-2013,10,2013,141572/2013,Carrier12,Shanghai CDC,Qingdao RDC,"Shanghai CDC , Qingdao RDC",742.2,256.5209781,0.226489151,166.2490467,5,4,3,2,2,2,2,2,5
1025,10-25-2013,10,2013,141572/2013,Carrier08,Shenzhen CDC,Shijiazhuang RDC,"Shenzhen CDC , Shijiazhuang RDC",1712.1,304.8383652,0.287547469,126.4964249,2,3,4,2,2,5,1,2,4
1026,10-25-2013,10,2013,141572/2013,Carrier08,Huiyang CDC,Tianjin RDC,"Huiyang CDC , Tianjin RDC",1823.8,535.6519126,0.288669506,127.3698047,4,1,2,2,2,5,1,1,4
1027,10-25-2013,10,2013,141572/2013,Carrier07,Huiyang CDC,Chengdu RDC,"Huiyang CDC , Chengdu RDC",1348,492.8881698,0.313695987,141.1308875,4,1,2,4,4,5,2,1,4
1028,10-25-2013,10,2013,141572/2013,Carrier08,Hefei CDC,Wuhan RDC,"Hefei CDC , Wuhan RDC",303,4.5060024,0.197441517,217.6878613,1,5,1,2,2,5,1,3,5
1029,10-25-2013,10,2013,141572/2013,Carrier06,Huiyang CDC,Nanjing RDC,"Huiyang CDC , Nanjing RDC",1096.6,920.1130637,0.313082045,124.3042672,4,1,2,2,2,2,3,1,4
1030,10-25-2013,10,2013,141572/2013,Carrier08,Huiyang CDC,Beijing RDC,"Huiyang CDC , Beijing RDC",1915.8,3820.777232,0.269296811,129.9235452,4,1,2,4,4,5,3,1,4
1031,10-26-2013,10,2013,141573/2013,Carrier02,Beijing CDC,Hohhot RDC,"Beijing CDC , Hohhot RDC",398.9,172.4192051,0.281789337,134.0821678,3,3,5,4,3,3,3,1,4
1032,10-26-2013,10,2013,141573/2013,Carrier02,Beijing CDC,Kunming RDC,"Beijing CDC , Kunming RDC",2096,385.0437202,0.082293812,131.9791297,3,3,5,4,3,3,2,1,5
1033,10-26-2013,10,2013,141573/2013,Carrier08,Shanghai CDC,Kunming RDC,"Shanghai CDC , Kunming RDC",1971.7,74.53341308,0.153640055,247.2763819,5,4,3,4,3,3,2,2,5
1034,10-26-2013,10,2013,141573/2013,Carrier05,Shanghai CDC,Nanchang RDC,"Shanghai CDC , Nanchang RDC",628.7,168.5480409,0.224893944,176.3681018,5,4,3,2,2,2,2,2,4
1035,10-26-2013,10,2013,141573/2013,Carrier08,Beijing CDC,Jiulongpo RDC,"Beijing CDC , Jiulongpo RDC",1479.7,46.539883,0.259164818,147.819732,3,3,5,4,3,3,1,2,4
1036,10-26-2013,10,2013,141573/2013,Carrier03,Beijing CDC,Xian RDC,"Beijing CDC , Xian RDC",911.6,9.618468893,0.238364272,163.3394834,3,3,5,2,2,5,2,3,4
1037,10-26-2013,10,2013,141573/2013,Carrier09,Huiyang CDC,Changsha RDC,"Huiyang CDC , Changsha RDC",611,415.9022141,0.296653236,143.9412835,4,1,2,4,4,5,3,1,4
1038,10-27-2013,10,2013,141574/2013,Carrier06,Shanghai CDC,Hefei RDC,"Shanghai CDC , Hefei RDC",413.4,7.63395991,0.155636573,243.6344969,5,4,3,4,3,3,3,1,4
1039,10-27-2013,10,2013,141574/2013,Carrier06,Shanghai CDC,Hangzhou RDC,"Shanghai CDC , Hangzhou RDC",178.7,67.06677592,0.304550544,125.0324675,5,4,3,4,3,3,4,1,2
1040,10-27-2013,10,2013,141574/2013,Carrier09,Huiyang CDC,Guangdong RDC,"Huiyang CDC , Guangdong RDC",38.6,0.469998724,0.449171195,115.8461538,4,1,2,4,4,5,3,1,4
1041,10-28-2013,10,2013,141575/2013,Carrier08,Beijing CDC,Changchun RDC,"Beijing CDC , Changchun RDC",865.3,1627.671947,0.272031995,134.3933958,3,3,5,4,4,5,2,1,4
1042,10-28-2013,10,2013,141575/2013,Carrier07,Chengdu CDC,Kunming RDC,"Chengdu CDC , Kunming RDC",659.5,12.70758917,0.282695428,146.8965517,2,3,3,4,3,3,2,1,4
1043,10-28-2013,10,2013,141575/2013,Carrier07,Huiyang CDC,Nanchang RDC,"Huiyang CDC , Nanchang RDC",659.3,50.05741655,0.293147093,124.639076,4,1,2,2,2,2,3,1,4
1044,10-29-2013,10,2013,141576/2013,Carrier08,Beijing CDC,Guangdong RDC,"Beijing CDC , Guangdong RDC",1933.6,753.6428052,0.28201692,124.2738962,3,3,5,4,4,5,3,2,4
1045,10-29-2013,10,2013,141576/2013,Carrier08,Beijing CDC,Changchun RDC,"Beijing CDC , Changchun RDC",865.3,536.0340752,0.301132496,121.3091166,3,3,5,4,4,5,2,1,4
1046,10-29-2013,10,2013,141576/2013,Carrier08,Hefei CDC,Xian RDC,"Hefei CDC , Xian RDC",826.2451831,145.55,1.13870217,220.8436831,1,5,1,2,2,5,1,3,2
1047,10-29-2013,10,2013,141576/2013,Carrier08,Hefei CDC,Beijing RDC,"Hefei CDC , Beijing RDC",922.7716133,50.3,1.097923297,205.4966887,1,5,1,4,4,5,2,3,4
1048,10-29-2013,10,2013,141576/2013,Carrier08,Beijing CDC,Guangzhou RDC,"Beijing CDC , Guangzhou RDC",1899.1,128.441141,0.289932855,123.8163482,3,3,5,4,4,5,3,1,4
1049,10-30-2013,10,2013,141577/2013,Carrier07,Huiyang CDC,Guiyang RDC,"Huiyang CDC , Guiyang RDC",884,420.861681,0.418401592,108.0293364,4,1,2,4,4,5,1,1,4
1050,10-30-2013,10,2013,141577/2013,Carrier06,Shanghai CDC,Hefei RDC,"Shanghai CDC , Hefei RDC",413.4,104.3090787,0.308648291,121.1111111,5,4,3,4,3,3,3,1,4
1051,10-30-2013,10,2013,141577/2013,Carrier04,Chengdu CDC,Changchun RDC,"Chengdu CDC , Changchun RDC",2381.661779,1816.92,1.121881033,130.8824945,2,3,3,4,4,5,1,3,2
1052,10-31-2013,10,2013,141578/2013,Carrier03,Beijing CDC,Lanzhou RDC,"Beijing CDC , Lanzhou RDC",1161.4,81.37728219,0.310558746,133.9786223,3,3,5,4,3,3,2,1,4
1053,10-31-2013,10,2013,141578/2013,Carrier02,Beijing CDC,Nanchang RDC,"Beijing CDC , Nanchang RDC",1263.8,173.5764459,0.093115166,105.1693405,3,3,5,2,2,2,2,1,5
1054,10-31-2013,10,2013,141578/2013,Carrier02,Shenzhen CDC,Shanghai RDC,"Shenzhen CDC , Shanghai RDC",1221.2,28.01149861,0.318578932,126.5377856,2,3,4,2,2,2,2,1,4
1055,10-31-2013,10,2013,141578/2013,Carrier06,Shanghai CDC,Nanjing RDC,"Shanghai CDC , Nanjing RDC",278.7,216.7443968,0.280554788,133.192389,5,4,3,2,2,2,5,1,4
1056,10-31-2013,10,2013,141578/2013,Carrier06,Shanghai CDC,Nanjing RDC,"Shanghai CDC , Nanjing RDC",278.7,413.7916799,0.277845968,134.5236513,5,4,3,2,2,2,5,1,4
1057,10-31-2013,10,2013,141578/2013,Carrier09,Huiyang CDC,Guangzhou RDC,"Huiyang CDC , Guangzhou RDC",99.9,284.9919082,0.404075333,117.1045648,4,1,2,4,4,5,5,1,3
1058,10-31-2013,10,2013,141578/2013,Carrier03,Beijing CDC,Taiyuan RDC,"Beijing CDC , Taiyuan RDC",412.8,405.3653083,0.300164023,132.7130745,3,3,5,2,2,5,3,1,4
1059,11-01-2013,11,2013,Nov-13,Carrier11,Beijing CDC,Zhengzhou RDC,"Beijing CDC , Zhengzhou RDC",627.4,459.6287894,0.272471048,134.4215578,3,3,5,2,2,5,3,1,4
1060,11-01-2013,11,2013,Nov-13,Carrier08,Shenzhen CDC,Kunming RDC,"Shenzhen CDC , Kunming RDC",1140.7,132.7882215,0.253063949,160.2229188,2,3,4,4,3,3,1,2,4
1061,11-01-2013,11,2013,Nov-13,Carrier08,Shenzhen CDC,Beijing RDC,"Shenzhen CDC , Beijing RDC",1941.7,281.8042109,0.228133335,159.0835209,2,3,4,4,4,5,3,2,4
1062,11-01-2013,11,2013,Nov-13,Carrier05,Shanghai CDC,Taiyuan RDC,"Shanghai CDC , Taiyuan RDC",1101.8,51.96395307,0.244113778,162.0805369,5,4,3,2,2,5,3,2,5
1063,11-01-2013,11,2013,Nov-13,Carrier01,Shanghai CDC,Guangdong RDC,"Shanghai CDC , Guangdong RDC",1202.6,560.2743659,0.237596266,163.9489967,5,4,3,4,4,5,1,2,4
1064,11-02-2013,11,2013,Nov-13,Carrier08,Shenzhen CDC,Kunming RDC,"Shenzhen CDC , Kunming RDC",1140.7,121.1097259,0.240424386,168.6783804,2,3,4,4,3,3,1,2,4
1065,11-02-2013,11,2013,Nov-13,Carrier09,Huiyang CDC,Guangzhou RDC,"Huiyang CDC , Guangzhou RDC",99.9,54.53236939,0.344312481,138.643638,4,1,2,4,4,5,5,1,3
1066,11-03-2013,11,2013,Nov-13,Carrier06,Shanghai CDC,Tianjin RDC,"Shanghai CDC , Tianjin RDC",957.2,43.75702875,0.165859035,221.9138486,5,4,3,2,2,5,2,2,4
1067,11-04-2013,11,2013,Nov-13,Carrier09,Huiyang CDC,Changsha RDC,"Huiyang CDC , Changsha RDC",611,135.6411071,0.348074662,122.4870367,4,1,2,4,4,5,3,1,4
1068,11-04-2013,11,2013,Nov-13,Carrier06,Shanghai CDC,Xining RDC,"Shanghai CDC , Xining RDC",1919.562381,1010.96,0.942520682,161.5344588,5,4,3,1,3,2,1,1,2
1069,11-05-2013,11,2013,Nov-13,Carrier07,Huiyang CDC,Kunming RDC,"Huiyang CDC , Kunming RDC",1205.6,38.68592116,0.290015918,138.6516291,4,1,2,4,3,3,3,2,4
1070,11-05-2013,11,2013,Nov-13,Carrier06,Beijing CDC,Shijiazhuang RDC,"Beijing CDC , Shijiazhuang RDC",266.2,318.2163664,0.292031888,131.9260023,3,3,5,2,2,5,3,1,4
1071,11-05-2013,11,2013,Nov-13,Carrier09,Huiyang CDC,Guangzhou RDC,"Huiyang CDC , Guangzhou RDC",99.9,148.509114,0.357688497,133.1646267,4,1,2,4,4,5,5,1,3
1072,11-05-2013,11,2013,Nov-13,Carrier02,Huiyang CDC,Harbin RDC,"Huiyang CDC , Harbin RDC",2769.5,135.8630077,0.08242082,123.4086668,4,1,2,4,3,3,1,1,5
1073,11-06-2013,11,2013,Nov-13,Carrier08,Shenzhen CDC,Jiulongpo RDC,"Shenzhen CDC , Jiulongpo RDC",1049,119.4444985,0.30158948,150.6584198,2,3,4,4,3,3,2,1,4
1074,11-06-2013,11,2013,Nov-13,Carrier08,Shanghai CDC,Kunming RDC,"Shanghai CDC , Kunming RDC",1971.7,153.6053402,0.166791612,227.7328133,5,4,3,4,3,3,2,2,5
1075,11-06-2013,11,2013,Nov-13,Carrier02,Beijing CDC,Guiyang RDC,"Beijing CDC , Guiyang RDC",1746.7,14.23466863,0.073336008,145.2614379,3,3,5,4,4,5,1,5,5
1076,11-06-2013,11,2013,Nov-13,Carrier02,Beijing CDC,Kunming RDC,"Beijing CDC , Kunming RDC",2096,39.30780241,0.061236645,178.0523256,3,3,5,4,3,3,2,1,5
1077,11-06-2013,11,2013,Nov-13,Carrier01,Shanghai CDC,Guangzhou RDC,"Shanghai CDC , Guangzhou RDC",1207.5,1679.359178,0.199499642,196.4191649,5,4,3,4,4,5,3,2,4
1078,11-07-2013,11,2013,Nov-13,Carrier04,Chengdu CDC,Chengdu RDC,"Chengdu CDC , Chengdu RDC",27,117.5270887,0.361412148,131.928537,2,3,3,4,4,5,3,1,4
1079,11-07-2013,11,2013,Nov-13,Carrier08,Beijing CDC,Guangzhou RDC,"Beijing CDC , Guangzhou RDC",1899.1,232.1685666,0.246312703,145.8501322,3,3,5,4,4,5,3,1,4
1080,11-07-2013,11,2013,Nov-13,Carrier08,Beijing CDC,Guangzhou RDC,"Beijing CDC , Guangzhou RDC",1899.1,10.42533125,0.214354424,167.3856209,3,3,5,4,4,5,3,1,4
1081,11-07-2013,11,2013,Nov-13,Carrier09,Huiyang CDC,Guangzhou RDC,"Huiyang CDC , Guangzhou RDC",99.9,238.6193075,0.37362401,127.1734434,4,1,2,4,4,5,5,1,3
1082,11-07-2013,11,2013,Nov-13,Carrier08,Huiyang CDC,Beijing RDC,"Huiyang CDC , Beijing RDC",1915.8,789.6039104,0.276352767,126.5940073,4,1,2,4,4,5,3,1,4
1083,11-07-2013,11,2013,Nov-13,Carrier06,Huiyang CDC,Nanjing RDC,"Huiyang CDC , Nanjing RDC",1096.6,83.68384812,0.266452861,146.1970393,4,1,2,2,2,2,3,1,4
1084,11-07-2013,11,2013,Nov-13,Carrier02,Shenzhen CDC,Chongqing RDC,"Shenzhen CDC , Chongqing RDC",1627,0.583795229,0.181220698,56.57142857,2,3,4,4,4,5,1,1,5
1085,11-07-2013,11,2013,Nov-13,Carrier04,Chengdu CDC,Nanning RDC,"Chengdu CDC , Nanning RDC",981.1,1627.08939,0.311407877,130.622256,2,3,3,2,2,2,1,1,4
1086,11-07-2013,11,2013,Nov-13,Carrier06,Beijing CDC,Hangzhou RDC,"Beijing CDC , Hangzhou RDC",1131,38.6671067,0.179354751,209.7018702,3,3,5,4,3,3,3,1,4
1087,11-07-2013,11,2013,Nov-13,Carrier06,Beijing CDC,Nanjing RDC,"Beijing CDC , Nanjing RDC",927.2,6.14511685,0.159107109,235.3389831,3,3,5,2,2,2,2,1,5
1088,11-08-2013,11,2013,Nov-13,Carrier03,Beijing CDC,Taiyuan RDC,"Beijing CDC , Taiyuan RDC",412.8,147.6842457,0.312980914,127.1926116,3,3,5,2,2,5,3,1,4
1089,11-08-2013,11,2013,Nov-13,Carrier07,Huiyang CDC,Kunming RDC,"Huiyang CDC , Kunming RDC",1205.6,1009.820922,0.335294641,119.7797756,4,1,2,4,3,3,3,2,4
1090,11-08-2013,11,2013,Nov-13,Carrier08,Hefei CDC,Hainan RDC,"Hefei CDC , Hainan RDC",1483.368006,5.3,0.965662214,253.4246575,1,5,1,4,4,5,1,3,2
1091,11-08-2013,11,2013,Nov-13,Carrier08,Shanghai CDC,Changchun RDC,"Shanghai CDC , Changchun RDC",1442.9,20.15310724,0.196194482,227.4440895,5,4,3,4,4,5,2,2,4
1092,11-09-2013,11,2013,Nov-13,Carrier06,Shanghai CDC,Nanjing RDC,"Shanghai CDC , Nanjing RDC",278.7,2.981637428,0.269480507,138.8111888,5,4,3,2,2,2,5,1,4
1093,11-09-2013,11,2013,Nov-13,Carrier08,Beijing CDC,Harbin RDC,"Beijing CDC , Harbin RDC",1057.4,7.757119509,0.279308255,133.3248731,3,3,5,4,3,3,2,1,4
1094,11-09-2013,11,2013,Nov-13,Carrier06,Shanghai CDC,Beijing RDC,"Shanghai CDC , Beijing RDC",1091.2,6.507469292,0.218126916,165.6969697,5,4,3,4,4,5,4,2,5
1095,11-09-2013,11,2013,Nov-13,Carrier01,Shanghai CDC,Guangzhou RDC,"Shanghai CDC , Guangzhou RDC",1207.5,58.54154697,0.242165896,161.5819209,5,4,3,4,4,5,3,2,4
1096,11-09-2013,11,2013,Nov-13,Carrier06,Shanghai CDC,Hefei RDC,"Shanghai CDC , Hefei RDC",413.4,81.84345983,0.283641994,131.968236,5,4,3,4,3,3,3,1,4
1097,11-10-2013,11,2013,Nov-13,Carrier02,Beijing CDC,Nanjing RDC,"Beijing CDC , Nanjing RDC",927.2,27.84858949,0.074540002,137.1010548,3,3,5,2,2,2,2,1,5
1098,11-11-2013,11,2013,Nov-13,Carrier03,Chengdu CDC,Xian RDC,"Chengdu CDC , Xian RDC",611.4,1041.53819,0.304513897,122.9669847,2,3,3,2,2,5,2,1,4
1099,11-11-2013,11,2013,Nov-13,Carrier06,Huiyang CDC,Shijiazhuang RDC,"Huiyang CDC , Shijiazhuang RDC",1691.7,3.866536558,0.348095086,102.59375,4,1,2,2,2,5,1,1,4
1100,11-11-2013,11,2013,Nov-13,Carrier06,Huiyang CDC,Nanjing RDC,"Huiyang CDC , Nanjing RDC",1096.6,390.2770376,0.285707803,136.2876368,4,1,2,2,2,2,3,1,4
1101,11-11-2013,11,2013,Nov-13,Carrier08,Shenzhen CDC,Changsha RDC,"Shenzhen CDC , Changsha RDC",618.2,69.61928089,0.276019884,142.4581006,2,3,4,4,4,5,1,1,4
1102,11-11-2013,11,2013,Nov-13,Carrier08,Shanghai CDC,Zhengzhou RDC,"Shanghai CDC , Zhengzhou RDC",820.7,184.2952303,0.185999109,196.1510967,5,4,3,2,2,5,3,2,5
1103,11-11-2013,11,2013,Nov-13,Carrier06,Shanghai CDC,Shijiazhuang RDC,"Shanghai CDC , Shijiazhuang RDC",1002.8,99.94070951,0.230421454,161.9921348,5,4,3,2,2,5,2,2,4
1104,11-11-2013,11,2013,Nov-13,Carrier07,Chengdu CDC,Kunming RDC,"Chengdu CDC , Kunming RDC",659.5,85.23593092,0.32150065,128.9701636,2,3,3,4,3,3,2,1,4
1105,11-12-2013,11,2013,Nov-13,Carrier08,Beijing CDC,Chengdu RDC,"Beijing CDC , Chengdu RDC",1536.1,22.8206348,0.284492855,132.8753181,3,3,5,4,4,5,2,3,4
1106,11-12-2013,11,2013,Nov-13,Carrier08,Beijing CDC,Guangzhou RDC,"Beijing CDC , Guangzhou RDC",1899.1,72.85942942,0.281270096,127.595884,3,3,5,4,4,5,3,1,4
1107,11-12-2013,11,2013,Nov-13,Carrier06,Shanghai CDC,Tianjin RDC,"Shanghai CDC , Tianjin RDC",957.2,159.0861176,0.187987167,195.554081,5,4,3,2,2,5,2,2,4
1108,11-12-2013,11,2013,Nov-13,Carrier08,Shanghai CDC,Beijing RDC,"Shanghai CDC , Beijing RDC",1091.2,165.8451778,0.160282017,225.822815,5,4,3,4,4,5,4,2,5
1109,11-13-2013,11,2013,Nov-13,Carrier08,Shanghai CDC,Jiulongpo RDC,"Shanghai CDC , Jiulongpo RDC",1472.3,331.4670746,0.202983552,185.3495989,5,4,3,4,3,3,2,2,5
1110,11-13-2013,11,2013,Nov-13,Carrier08,Shanghai CDC,Kunming RDC,"Shanghai CDC , Kunming RDC",1971.7,159.7965837,0.191731913,197.9859485,5,4,3,4,3,3,2,2,5
1111,11-13-2013,11,2013,Nov-13,Carrier08,Shenzhen CDC,Fuzhou RDC,"Shenzhen CDC , Fuzhou RDC",671.5,36.15074834,0.311549843,126.5007321,2,3,4,4,4,5,1,1,4
1112,11-13-2013,11,2013,Nov-13,Carrier06,Huiyang CDC,Hefei RDC,"Huiyang CDC , Hefei RDC",1031,93.34881375,0.264124887,138.5610348,4,1,2,4,3,3,2,1,4
1113,11-13-2013,11,2013,Nov-13,Carrier02,Hefei CDC,Kunming RDC,"Hefei CDC , Kunming RDC",1600.3,2.152091779,0.173299641,235.1515152,1,5,1,4,3,3,1,3,4
1114,11-13-2013,11,2013,Nov-13,Carrier08,Shenzhen CDC,Guangzhou RDC,"Shenzhen CDC , Guangzhou RDC",52.1,2.164949029,0.299464717,171.5203956,2,3,4,4,4,5,2,2,4
1115,11-13-2013,11,2013,Nov-13,Carrier12,Beijing CDC,Qingdao RDC,"Beijing CDC , Qingdao RDC",378.3,605.3905779,0.259191907,144.3572598,3,3,5,2,2,2,3,2,4
1116,11-14-2013,11,2013,Nov-13,Carrier08,Huiyang CDC,Xian RDC,"Huiyang CDC , Xian RDC",1383.2,3.47914203,0.246596556,170,4,1,2,2,2,5,2,1,4
1117,11-14-2013,11,2013,Nov-13,Carrier02,Beijing CDC,Fuzhou RDC,"Beijing CDC , Fuzhou RDC",1583.8,33.71497566,0.069755856,152.7377377,3,3,5,4,4,5,2,2,5
